47.4138111, 9.185824, Wil
46.7929543, 7.2790616, Alterswil
47.610089, 9.1630577, Alterswilen
47.2861314, 8.364799, Aristau
47.57312, 8.78195, District de Winterthour
47.610089, 9.1630577, Altishausen
47.20219, 7.96129, District de Willisau
47.6119373, 9.2629668, Altnau
47.2057736, 7.4549009, District de Lebern
47.5007578, 8.157957, Oberbözberg
47.3700789, 9.5549856, Altstätten
47.2394, 8.25198, District de Hochdorf
46.6635775, 9.6441178, Alvaneu Bad
46.7203163, 9.6360185, Alvaneu
46.67476, 9.55086, District d'Albula
46.45349, 9.5481, Avers
46.510146, 8.6950347, Quinto
47.1697672, 9.1744397, Amden
47.2918838, 8.7154242, Esslingen
46.3158868, 7.5209817, Sierre
47.562, 9.04573, District de Weinfelden
47.172862, 7.5282479, District de Wasseramt
47.6256197, 8.935959, Lanzenneunforn
47.36949, 8.20729, District de Lenzburg
47.0705883, 7.3622773, Ammerzwil
47.5466292, 9.2957186, District de Bischofszell
46.7272273, 7.5797964, District de Thoune
46.7820062, 8.6558755, Amsteg
46.6032235, 9.4267544, District de Hinterrhein
47.5909521, 8.678859, Andelfingen
46.6353004, 8.5948058, Uri
47.579162, 9.1778255, Andhausen
46.7836, 9.11163, District de Surselva
47.5602931, 9.2274675, Andwil
47.4385, 9.2682, District de Saint-Gall
47.4969835, 8.9661862, Wängi
47.4683347, 7.5945409, District d'Arlesheim
47.3697009, 8.2653221, Anglikon
46.2746564, 6.2292391, Anières
46.3111303, 10.0631236, Poschiavo
46.293378, 6.9865719, Ollon
47.45054, 7.94098, Sissach
46.2741, 7.06422, Aigle
46.2972352, 7.3989039, Ayent
46.4317554, 8.8616496, District de Léventine
47.3308044, 9.4087063, Appenzell Innerrhoden
47.3308044, 9.4087063, Appenzell Innerrhoden
47.3308044, 9.4087063, Appenzell Innerrhoden
46.55222, 6.42978, Morges
46.204632, 7.3088597, Aproz
46.204632, 7.3088597, Aproz
46.5027636, 8.950367, Blenio
46.5069328, 6.7238803, Aran
46.0184412, 8.8701335, District de Lugano
46.1772299, 6.1213228, Grand Lancy
46.8199894, 9.553895, Passugg-Araschgen
47.2003879, 8.5267528, Baar
46.2761282, 7.3862734, Sion
46.1983887, 9.084742, Arbedo
47.4129999, 7.71569, District de Waldenburg
47.5172117, 9.4211878, Arbon
46.1615277, 8.7404977, Arcegno
47.166399, 7.4318273, District de Büren
46.7441914, 7.1271172, Arconciel
46.7749013, 10.2017095, District d'Inn
46.208585, 7.270944, Ardon
47.6037856, 9.0557371, Suisse
46.9523858, 6.8676901, Areuse
46.7924504, 9.3368482, District de Surselva
46.302183, 7.424691, Ayent
47.51313, 7.76619, District de Liestal
47.4953285, 7.6289108, Arlesheim
47.2483725, 8.6079058, Horgen
47.4418731, 9.2537805, Gossau
46.37504, 6.19214, Nyon
46.6938073, 6.5195289, Jura-Nord vaudois
47.318, 8.42151, District de Bremgarten
46.9339754, 7.6562438, Arni
45.9554513, 8.9955612, Arogno
46.0215, 7.48164, Evolène
46.78234, 9.68022, District de Plessur
46.0497041, 8.8957339, Arosio
46.786, 6.76366, Jura-Nord vaudois
46.6919074, 6.9136961, La Glâne
47.076418, 8.5437967, Arth
46.1926755, 9.0354439, Bellinzona
46.3118929, 7.076864, Arveyes
46.3022111, 9.1114627, District de Moesa
46.2080985, 7.3484485, Salins
46.4598394, 6.2081079, Nyon
45.8760294, 8.9409141, District de Mendrisio
46.9443659, 9.8171268, Saint Antönien Ascharina
46.1582489, 8.7674744, Ascona
47.4441712, 8.05104, Asp
46.61296, 6.62063, Gros-de-Vaud
47.579162, 9.1778255, Berg
46.0175601, 8.8151275, Astano
47.3970345, 7.2066729, Asuel
46.15474, 6.0069, Avusy
46.5090903, 6.8502726, Attalens
47.26253, 8.0418, District de Zofingue
47.536003, 8.7985449, Wiesendangen
46.85713, 8.5978044, Attinghausen
47.23016, 7.56536, District de Lebern
47.24992, 7.61392, District de Wangen
47.4163268, 8.1390572, District de Brugg
47.2430517, 8.6457423, Au
47.4295975, 9.6404297, Au
47.4163268, 8.1390572, District de Brugg
47.3986786, 8.9596507, Au
46.4937674, 6.3889879, Morges
46.58429, 6.80437, La Glâne
46.1462456, 7.2638736, Auddes-sur-Riddes
46.3637576, 9.1269998, Rossa
47.5349243, 7.7163194, District de Liestal
47.4908, 8.59673, Bülach
46.7973917, 6.8534935, Aumont
46.2111136, 8.6746955, Auressio
46.23091, 8.71217, Maggia
47.3441443, 8.8047723, Auslikon
46.2104, 6.98796, Saint-Maurice
46.3135708, 7.8494486, Raron
46.4014185, 8.1902345, Ausserbinn
47.55501, 8.77082, District de Winterthour
46.7883116, 7.7775105, District de Thoune
46.5575587, 9.4394626, District de Hinterrhein
47.1366103, 7.8419532, Auswil
46.81431, 7.07927, La Sarine
46.8753387, 6.8925866, Autavaux
46.7367774, 7.0211391, La Sarine
46.97496, 6.87861, Boudry
47.21232, 8.36415, District de Muri
46.2021338, 8.7439305, District de Vallemaggia
46.23642, 7.27128, Conthey
46.8799, 7.04064, Broye-Vully
46.3943827, 6.1962812, Signy
46.4730503, 9.5117629, Avers
46.6863678, 7.080804, Avry-devant-Pont
46.7882048, 7.0702972, Avry
46.1692668, 6.0022559, Genève
46.72001, 8.0383, Brienz
46.1917, 7.59282, Sierre
47.0909084, 9.418216, Azmoos
46.1906327, 7.3210191, Baar
47.199995, 8.716672, Schwytz
47.5035228, 8.5461595, Bülach
47.3550386, 9.5282113, Hinterforst
47.5540285, 7.5941934, 16
47.3060219, 9.1940948, Hemberg
47.294371, 8.8747631, Wernetshausen
47.1988933, 8.0745829, Knutwil
47.1988933, 8.0745829, Knutwil
47.0081946, 9.5011791, Sarganserland
47.5858932, 8.2919577, District de Zurzach
47.4685051, 8.2972173, Baden
47.0239748, 7.3266996, Seedorf
46.0684717, 7.2041829, Châble
47.178446, 8.2744039, Baldegg
47.5551, 8.31639, District de Zurzach
46.9641676, 9.4678646, Valens
45.8486, 9.00807, District de Mendrisio
47.4055019, 9.6087163, District de Rheintal
46.7298, 6.41624, Jura-Nord vaudois
46.5548, 6.37444, Morges
47.0409999, 7.47191, District de Fraubrunnen
47.15265, 8.32185, District de Hochdorf
47.2568557, 7.5502151, Balm bei Günsberg
46.7273913, 8.1858773, Oberhasli
47.1033039, 7.4314037, District de Bucheggberg
47.2631299, 7.5667508, Balmberg
47.3129423, 7.6934684, Thal
47.38789, 8.3881, District de Baden
47.4426816, 8.6277587, Bülach
47.4523357, 8.9366919, Balterswil
46.3081398, 7.8641688, District de Viège
47.2577279, 7.8453889, Murgenthal
46.0033943, 8.8430359, Banco
47.0554, 7.4513, District de Fraubrunnen
46.9305584, 7.5610353, Worb
46.9305584, 7.5610353, Worb
47.4908, 8.59673, Bülach
47.5648376, 8.72916, Dägerlen
47.2376999, 7.73313, District d'Aarwangen
46.9831271, 7.5043053, Bolligen
46.9329751, 7.8111086, Langnau im Emmental
45.9604951, 8.9162926, Barbengo
46.8546, 7.15062, See
46.148484, 6.120736, La Croix-de-Rozon
47.3368834, 8.8666853, Bäretswil
46.9293689, 7.278933, Rosshäusern
46.9293689, 7.278933, Rosshäusern
47.7918739, 8.6102074, Schaffhausen
47.03838, 7.26307, District d'Aarberg
47.0178152, 7.5341173, Bäriswil
47.420132, 7.9718766, Barmelweid
47.3821138, 7.4729897, Thierstein
47.7600573, 8.7211478, Thayngen
47.6625646, 8.747026, Basadingen
47.33899, 7.24198, Delémont
46.1906327, 7.3210191, Nendaz
46.4678977, 6.2294689, Nyon
46.9690633, 7.1135484, Sugiez
47.610089, 9.1630577, Siegershausen
47.1377716, 7.5334221, Bätterkinden
47.49011, 7.5105, Dorneck
46.9275243, 8.5710923, Bauen
46.4459922, 6.8951698, Clarens
46.7899639, 6.5214168, Jura-Nord vaudois
47.3648348, 8.8876841, Bauma
46.6855943, 6.5654156, Jura-Nord vaudois
47.403381, 9.0563744, Bazenheid
46.7189711, 7.8097435, Beatenberg
46.7056143, 7.7561498, Merligen
47.55141, 8.61859, District d'Andelfingen
46.9302007, 8.4698885, Beckenried
46.05089, 8.91892, District de Lugano
46.00299, 8.83892, District de Lugano
47.7666647, 8.5369537, Schleitheim
46.44014, 6.24817, Nyon
47.362556, 7.58712, Thierstein
47.2295, 8.3463999, District de Muri
47.2657595, 8.2049532, Beinwil am See
46.9002, 7.54926, District de Konolfingen
46.4204228, 7.990617, Belalp
46.8203, 7.10523, La Sarine
47.260997, 6.949174, Doubs
47.2159271, 7.5037117, District de Lebern
47.2619088, 7.1665687, Bellelay
46.920718, 7.0217193, Broye-Vully
47.3921, 7.36988, Delémont
46.2445366, 6.2086388, Vésenaz
47.3921, 7.36988, Delémont
46.2555354, 6.1451967, Genève
47.3876, 8.34535, District de Baden
47.1002077, 7.2433701, Bellmund
46.42332, 8.15952, District de Conches
46.5226, 6.67831, Lavaux-Oron
46.74537, 6.62422, Jura-Nord vaudois
46.895252, 7.5046294, Belp
46.8685813, 7.5215215, District de Seftigen
47.2827701, 7.4053337, Moutier
46.9589592, 6.5478242, Le Brouillet
47.4089697, 9.4440431, Speicher
47.3198115, 8.5414899, Kilchberg
46.3983407, 6.2563283, Prangins
47.3608533, 8.6345237, Benglen
47.5069429, 7.5233472, District d'Arlesheim
47.6522, 8.65493, District d'Andelfingen
47.19596, 9.00632, District de See-Gaster
47.150197, 8.7356141, Bennau
47.4041, 7.78123, District de Waldenburg
47.2467042, 8.3659981, District de Muri
46.69188, 6.70951, Gros-de-Vaud
47.5648376, 8.72916, Dägerlen
47.3057593, 8.7593069, Gossau
47.4866289, 9.4018413, District de Rorschach
47.5689, 8.59731, District d'Andelfingen
46.62964, 9.74697, Bergün/Bravuogn
46.0033943, 8.8430359, Biogno-Beride
47.3518, 8.37099, District de Bremgarten
47.694, 8.57113, Schaffhausen
46.2862655, 7.9762858, Brig
47.22396, 7.70763, District de Wangen
46.6987025, 6.9191327, Berlens
47.6678353, 9.0297785, Berlingen
46.9508791, 7.4359789, Falkenplatz
47.5869, 8.17607, District de Zurzach
47.42404, 9.6141872, District de Rheintal
47.4246872, 9.6107587, Berneck
46.1743, 6.07218, Genève
47.4670306, 9.3393955, Waldkirch
46.4916367, 9.9037351, District de Maloja
47.6400624, 9.1603602, Kreuzlingen
46.5589209, 6.3371188, Morges
47.2064459, 8.1916446, District de Sursee
47.1096839, 9.3692311, Walenstadt
47.3206082, 8.7576303, Gossau
47.5256, 8.82269, District de Winterthour
46.2111136, 8.6746955, Berzona
45.87243, 8.9519, District de Mendrisio
47.3136, 8.344, District de Muri
46.5847186, 6.8799852, Besencens
47.5490415, 8.8379518, Gachnang
47.1344, 9.0965, District de See-Gaster
46.9453009, 9.024266, Glaris Sud
46.378627, 8.0694669, Betten
47.1730983, 7.7148232, District de Wangen
46.6265, 6.57741, Gros-de-Vaud
47.5708576, 7.6646077, Basel-Stadt
47.2027352, 7.4240966, District de Lebern
46.4199082, 8.0665511, Bettmeralp
47.4968999, 9.026, District de Münchwilen
47.2906, 8.26799, District de Muri
47.49281, 7.13663, Porrentruy
46.1906327, 7.3210191, Beuson
46.9295372, 6.8012626, Bevaix
46.552313, 9.8889594, District de Maloja
47.23717, 7.2866, Moutier
46.2499149, 7.0671861, Bex
47.2658021, 8.988006, St. Gallenkappel
47.575663, 8.256415, Döttingen
46.3610582, 8.9819228, Biasca
47.1762688, 6.904665, Les Franches-Montagnes
47.150197, 8.7356141, Bennau
46.94007, 7.21365, Ferenbalm
47.1859517, 7.5462127, Biberist
47.7072999, 8.81015, Stein
47.77294, 8.67837, Reiat
47.14586, 7.45716, District de Bucheggberg
47.4139, 8.07757, District d'Aarau
47.4409859, 8.9238977, Bichelsee
47.4132851, 9.1488258, Oberuzwil
47.0988154, 7.6770722, Wynigen
47.2629, 8.4223199, District d'Affoltern
46.0787959, 9.0004293, District de Lugano
46.4436399, 8.2082895, Biel
47.1351, 7.24846, Biel/Bienne
46.99959, 7.62017, Hasle bei Burgdorf
47.4889962, 7.7232323, Liestal
46.5372, 6.33377, Morges
47.4286844, 8.6995151, Illnau-Effretikon
46.1906327, 7.3210191, Bieudron
47.1127035, 7.4192914, District de Bucheggberg
46.9746787, 7.6317862, Walkringen
46.9277, 7.62763, District de Konolfingen
46.3355695, 8.6241032, Bignasco
46.0742342, 8.9506013, Bigorio
46.69044, 6.89837, Billens-Hennens
47.4548922, 8.7442884, Kybourg
47.14891, 9.02527, Glarus
46.36376, 8.18421, District de Conches
47.5419, 7.57504, District d'Arlesheim
47.356485, 8.627102, Binz
47.282948, 8.7614908, Hinwil
46.0125238, 8.9105699, Bioggio
46.0111724, 8.9278026, Breganzona
46.72692, 6.71146, Jura-Nord vaudois
46.6212, 6.59814, Gros-de-Vaud
46.6377549, 6.8439069, Bionnens
47.4481348, 8.6493303, Bülach
46.316344, 7.9559984, District de Brigue
47.3550786, 8.4405111, District de Dietikon
47.4614203, 8.2587364, Birmenstorf
46.1141999, 8.9306, District de Lugano
47.4357559, 8.2030217, District de Brugg
47.4329845, 8.2457407, District de Brugg
47.2911236, 8.1942098, Birrwil
47.5537719, 7.6279041, District d'Arlesheim
47.5825788, 9.1991011, District de Weinfelden
47.4963339, 9.2530361, Bischofszell
46.9712223, 8.8315443, Bisisthal
45.9551522, 8.9689917, Bissone
46.3599115, 8.0645338, Raron
46.3392569, 8.0115878, Bitsch
47.067592, 7.4086301, Rapperswil
46.4681019, 9.650278, Bivio
46.5417406, 7.4119058, Blankenburg
46.8603217, 7.8073467, Eggiwil
46.42032, 7.81977, Blatten
47.0342848, 8.1831137, Malters
46.4204228, 7.990617, Blatten b. Naters
47.4505, 7.51875, District de Laufon
46.5199897, 7.6677788, Blausee-Mitholz
47.1839, 7.75437, District d'Aarwangen
47.5381655, 9.1856399, District de Bischofszell
46.8137359, 7.6407618, District de Konolfingen
46.6107528, 6.8379556, Rue
47.4963339, 9.2530361, Bischofszell
46.2808972, 7.4132908, Blignoud
47.3859592, 8.8698121, Saland
46.4430601, 8.2021918, District de Conches
46.46785, 6.89397, Riviera-Pays-d'Enhaut
46.3066843, 7.4978454, Randogne
46.7414951, 7.5203158, District de Thoune
47.553948, 8.3317906, District de Zurzach
47.4632, 7.83615, Sissach
46.3755376, 8.9183138, District de Léventine
47.3549499, 7.2108046, Boécourt
46.7043, 6.49901, Jura-Nord vaudois
46.3528604, 6.1661104, Nyon
47.1669948, 8.0744959, Mauensee
46.09, 9.06234, Lugano
47.2227566, 8.1534442, Rickenbach
47.21938, 8.15436, District de Sursee
46.3805092, 6.2298735, Nyon
46.9681, 6.84032, Boudry
47.1913816, 7.6632173, District de Wasseramt
46.951277, 7.5429887, Boll
47.3508817, 8.2870507, Wohlen
47.2238537, 8.8953693, Bollingen
46.8177, 6.8269, Lully
47.1677056, 7.709969, District de Wangen
46.62887, 7.39022, District d'Obersimmental
47.5885852, 9.0910796, Ottoberg
46.0033943, 8.8430359, Curio
46.8124792, 9.400299, District d'Imboden
47.5832323, 9.0337081, Bonau
47.49602, 7.0157, Porrentruy
46.3388066, 9.5572625, Bregaglia
47.4774, 7.15121, Porrentruy
46.6815951, 7.9288164, Bönigen bei Interlaken
47.3094557, 7.8560664, Olten
46.7310441, 7.1818634, Bonnefontaine
47.3151573, 8.4680415, District d'Affoltern
46.8424205, 6.6678933, Bonvillars
47.4707, 8.40264, District de Dielsdorf
46.379, 6.17847, Nyon
46.1684038, 8.6028695, Borgnone
46.3477208, 9.6041429, Bregaglia
47.6475, 8.87509, District de Steckborn
46.7756707, 10.1528726, District d'Inn
45.8553, 8.96097, District de Mendrisio
46.0308856, 8.906029, Bosco Luganese
46.3163, 8.49268, District de Vallemaggia
46.89218, 7.22755, Sense
46.52586, 6.85323, La Veveyse
46.2806484, 6.1183429, Collex-Bossy
47.3000881, 8.3084593, Boswil
46.6202944, 6.6584206, Gros-de-Vaud
47.2846551, 8.004909, District de Zofingue
46.625863, 7.1177675, Botterens
47.6335049, 9.211, Bottighofen
47.5225, 7.5716, District d'Arlesheim
47.5510345, 8.2149613, Böttstein
46.2808972, 7.4132908, Botyre
47.0319501, 6.8840164, Boudevilliers
46.9487676, 6.8058618, Boudry
46.47839, 6.35303, Morges
46.68, 6.71932, Gros-de-Vaud
46.6044956, 6.873268, Bouloz
46.2142255, 6.0350294, Genève
45.9491661, 7.208722, Entremont
46.8000387, 7.1768285, Fribourg
46.60413, 6.56364, Gros-de-Vaud
47.39682, 7.24486, Delémont
46.60337, 6.58233, Gros-de-Vaud
46.363621, 6.8609878, Le Bouveret
46.914632, 6.5981921, Boveresse
46.0803161, 7.0869798, Martigny
46.89299, 7.69538, District de Konolfingen
47.4943, 8.08484, District de Brugg
46.3035305, 9.1218916, District de Moesa
46.687471, 10.015971, Brail
46.9087039, 7.2970481, Neuenegg
46.9803987, 7.9769791, Bramboden
46.2335613, 7.4009712, Bramois
45.9320042, 7.0904745, La Fouly
46.1415618, 7.1235697, Martigny
46.3210176, 7.7059422, Gampel-Bratsch
47.5034436, 9.0720501, District de Münchwilen
46.9393043, 8.9981219, Glaris Sud
46.0151051, 8.999738, Brè
46.7896862, 9.0280612, Breil/Brigels
46.8569283, 7.1525091, Pensier
47.1208406, 7.9986171, Willisau
46.3562949, 8.0471938, Raron
47.4046355, 7.5428791, Thierstein
47.1164877, 7.7055964, Rüedisbach
47.5268941, 9.1964604, Kradolf
47.4223355, 8.8446544, District de Pfäffikon
46.54542, 6.5186, Morges
47.3508802, 8.3438081, District de Bremgarten
46.9802762, 7.435869, Bremgarten bei Bern
47.4599, 9.57474, Vorderland
46.67139, 6.85374, Broye-Vully
46.0404477, 8.8604637, Breno
46.4564456, 6.9019962, Brent
46.8177, 7.61393, District de Konolfingen
47.38863, 7.0407, Porrentruy
46.6693201, 6.8044124, Broye-Vully
46.6693201, 6.8044124, Broye-Vully
46.6693201, 6.8044124, Broye-Vully
46.3118929, 7.076864, Villars-sur-Ollon
46.5976224, 6.6417585, Gros-de-Vaud
46.7132019, 6.4731328, Jura-Nord vaudois
47.3984, 7.65379, District de Waldenburg
46.295844, 7.6667101, Leuk
46.2625791, 7.5092826, Chalais
46.2258939, 8.7425195, District de Vallemaggia
46.7566386, 8.0299093, District d'Interlaken
46.66741, 9.59336, Brienz/Brinzauls
46.75066, 8.10072, District d'Interlaken
46.2862655, 7.9762858, Brig
46.2862655, 7.9762858, Brigerbad
46.1906327, 7.3210191, Brignon
46.2963928, 8.7904682, District de Locarno
46.182965, 8.8146939, District de Locarno
47.139762, 7.9382446, Zell
47.4166455, 7.5438327, District de Laufon
46.1237993, 8.6833242, Brissago
46.76917, 8.69347, Silenen
47.1149152, 7.4711881, Brittern
47.2621739, 7.9429245, District de Zofingue
46.6042, 7.09979, La Gruyère
46.67675, 7.63991, District de Niedersimmental
46.375004, 8.6775148, Broglio
47.4816466, 9.0352172, Bronschhofen
46.354415, 8.628432, Tessin
46.9558, 6.74826, Boudry
46.9742, 6.74218, Le Locle
47.484223, 8.2070989, District de Brugg
47.1272738, 7.2797105, Brügg
47.4245626, 9.3748965, Saint-Gall
47.1428457, 7.4963628, District de Bucheggberg
47.2877102, 9.4777495, Rüte
47.2877102, 9.4777495, Rüte
46.7877407, 9.2812692, District de Surselva
47.4194417, 8.2175603, District de Lenzburg
47.4556987, 8.7659701, Kollbrunn
46.7077278, 8.178271, Brünigen
46.7602, 7.27925, Sense
47.3347409, 9.1294942, District de Toggenburg
47.0031577, 8.6060223, Brunnen
47.0868861, 7.4684358, District de Bucheggberg
47.34168, 7.70167, Mümliswil-Ramiswil
47.34168, 7.70167, Mümliswil-Ramiswil
45.8393778, 8.9793853, Novazzano
47.5466292, 9.2957186, District de Bischofszell
45.9279891, 8.9486663, Brusino Arsizio
46.2709565, 10.1120463, Brusio
46.0684717, 7.2041829, Bagnes
47.0219331, 7.1478254, District de Cerlier
47.4733, 8.67582, District de Winterthour
47.4213831, 8.633153, Wangen-Brüttisellen
45.8823731, 9.0376468, District de Mendrisio
47.44806, 7.73611, District de Liestal
47.2723166, 8.8099052, Bubikon
47.4126468, 8.2568157, District de Baden
47.71727, 8.78188, Stein
47.5864622, 8.8342485, Buch bei Frauenfeld
47.6037856, 9.0557371, Suisse
47.5289398, 9.0626742, Buch bei Märwil
47.5390745, 9.2320417, Erlen
47.5729666, 8.5611259, Schaffhausen
47.1394337, 7.5132993, Kyburg-Buchegg
47.29452, 9.53853, District de Rheintal
46.7759864, 7.7224403, Buchen
46.9404834, 9.7186621, Luzein
47.3258662, 8.4900464, District d'Affoltern
46.82854, 7.69589, Buchholterberg
46.469383, 6.4106785, Buchillon
47.1034539, 8.3441443, Buchrain
47.4579375, 8.4412545, District de Dielsdorf
47.391365, 8.0799022, District d'Aarau
47.2013815, 8.0393232, Buchs
46.9454, 7.17785, See
47.6963321, 8.6619517, Schaffhouse
47.409886, 7.844753, Sissach
47.4772439, 9.5445799, Staad
47.3335, 8.30091, District de Muri
47.1058041, 7.3401067, District de Büren
46.4594462, 6.3291453, Rolle
47.5573039, 8.899407, District de Frauenfeld
47.0706448, 7.2440616, District de Nidau
47.37308, 9.42412, Mittelland
47.5209859, 9.1929932, Buhwil
47.4793, 7.02835, Porrentruy
47.5198977, 8.5381102, Bülach
46.6227614, 7.0505594, Bulle
46.8303529, 6.5526415, Jura-Nord vaudois
46.8276148, 7.8608748, District de Signau
46.8481195, 7.1915796, Sense
47.2901615, 9.0845857, Wattwil
47.3103299, 8.3229955, District de Muri
46.9684622, 8.415329, Buochs
47.1427744, 8.4430747, Buonas
46.2807294, 7.8182802, Raron
47.4403023, 7.0068714, Porrentruy
47.6324, 9.0426, District de Steckborn
47.5434863, 8.1343899, District de Laufenburg
47.44851, 7.67098, Dorneck
47.13961, 7.37531, District de Büren
46.9397556, 8.4068198, Büren
47.0957469, 7.5137185, District de Fraubrunnen
47.19281, 7.24944, Courtelary
47.2367, 8.17802, District de Kulm
47.5658661, 9.1101845, District de Weinfelden
47.239799, 8.9431058, Neuhaus
47.45765, 7.44235, District de Laufon
47.1781859, 7.6628849, Burgäschi
47.0538492, 7.6175761, Berthoud
46.9888868, 8.3704189, Bürgenstock
46.9888868, 8.3704189, Bürgenstock
47.2097073, 8.69626, Richterswil
46.7848159, 7.499417, District de Seftigen
46.7848159, 7.499417, District de Seftigen
46.6359048, 7.9572344, Burglauenen
47.5415102, 9.1532434, Bürglen
46.7960715, 8.1681281, Bürglen
46.9088978, 8.7518763, Bürglen
46.4572118, 6.8692664, La Tour-de-Peilz
47.4800263, 9.5704141, Thal
47.4246872, 9.6107587, Berneck
47.2135, 8.09332, District de Sursee
46.4365383, 6.3070975, Bursinel
46.45207, 6.2879174, Bursins
46.46741, 6.25719, Nyon
47.40324, 8.27924, District de Bremgarten
47.40324, 8.27924, District de Bremgarten
46.273651, 9.108866, Buseno
47.3722412, 8.7921111, Pfäffikon
47.3927, 7.54103, Thierstein
46.5555718, 6.5525518, Bussigny-près-Lausanne
46.56963, 6.86296, Lavaux-Oron
47.4089, 8.32781, District de Baden
47.5489855, 9.0907244, Bussnang
47.4520777, 9.015138, Sirnach
47.1024498, 7.3233944, Busswil bei Büren
47.0387578, 7.6247452, District de Berthoud
47.1857487, 7.8312713, District d'Aarwangen
46.8346864, 6.8884839, La Broye
46.5288553, 6.4390914, Morges
46.6858332, 6.8101487, Broye-Vully
